Country Name,Country Code,Custom_Series_Name,Custom_Series_Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
United Kingdom,GBR,Net migration rate,(Net migration rate),..,..,0.00268672300469484,..,..,..,..,-0.0015443654947983,..,..,..,..,0.00189735186449611,..,..,..,..,0.00069614823011889,..,..,..,..,-0.00173128567552576,..,..,..,..,0.00173863443308824,..,..,..,..,0.00356793271432874,..,..,..,..,0.00880294605236069,..,..,..,..,0.0167123967451905,..,..,..,..,0.0357031321458827,..,..,..,..,0.0204116935085078,..,..,..,..,0.0197286180798248,..,..
United States,USA,Net migration rate,(Net migration rate),..,..,0.00984104043144024,..,..,..,..,0.00783069970610733,..,..,..,..,0.0137656077295422,..,..,..,..,0.0171217677159813,..,..,..,..,0.0146007148283721,..,..,..,..,0.0138960208676415,..,..,..,..,0.0174015999126753,..,..,..,..,0.0324948708450544,..,..,..,..,0.0185480727343658,..,..,..,..,0.0180218910718636,..,..,..,..,0.0158079756649525,..,..,..,..,0.0146826734473838,..,..
Uruguay,URY,Net migration rate,(Net migration rate),..,..,-0.00230425188238177,..,..,..,..,-0.0123632497310993,..,..,..,..,-0.0482019776279027,..,..,..,..,-0.0210013587879136,..,..,..,..,-0.0101562298991283,..,..,..,..,-0.00983741700909076,..,..,..,..,-0.00634022134980776,..,..,..,..,-0.00795067158711306,..,..,..,..,-0.0312684152926603,..,..,..,..,-0.0150071328902627,..,..,..,..,-0.00887843469644928,..,..,..,..,-0.00436472071898008,..,..
Uzbekistan,UZB,Net migration rate,(Net migration rate),..,..,0.0177346652592493,..,..,..,..,0.0409727380729471,..,..,..,..,0.00552216226015826,..,..,..,..,0.00492212614488993,..,..,..,..,-0.0110566244627682,..,..,..,..,-0.0187617609794304,..,..,..,..,-0.0150485803533964,..,..,..,..,-0.0102520809566062,..,..,..,..,-0.00958762417472405,..,..,..,..,-0.00521549799017419,..,..,..,..,-0.00223241364254647,..,..,..,..,-0.00136819745218997,..,..
Vanuatu,VUT,Net migration rate,(Net migration rate),..,..,-0.00961737026875535,..,..,..,..,-0.015452426145556,..,..,..,..,0.00854540849475272,..,..,..,..,-0.00409604519774011,..,..,..,..,-0.0329749989703036,..,..,..,..,-0.026572799623748,..,..,..,..,-0.00610942836888574,..,..,..,..,-0.0422190588894415,..,..,..,..,-0.0132735148514851,..,..,..,..,-0.0149221768608296,..,..,..,..,0.00715433729193303,..,..,..,..,0.00210150257434065,..,..
"Venezuela, RB",VEN,Net migration rate,(Net migration rate),..,..,0.00215835311823692,..,..,..,..,0.000305026812918658,..,..,..,..,7.77007585081917E-05,..,..,..,..,8.02040677927748E-05,..,..,..,..,8.61553744752716E-05,..,..,..,..,5.04587080486576E-05,..,..,..,..,-0.000110421004156937,..,..,..,..,-0.000198793724931575,..,..,..,..,-0.00090596136923352,..,..,..,..,-0.00734816741725238,..,..,..,..,-0.0146799744122161,..,..,..,..,-0.111132954971807,..,..
Vietnam,VNM,Net migration rate,(Net migration rate),..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,-0.0168870502801332,..,..,..,..,-0.00576551969146644,..,..,..,..,-0.00521690286134313,..,..,..,..,-0.005561747172095,..,..,..,..,-0.00280036301871202,..,..,..,..,-0.00798434702542204,..,..,..,..,-0.00936517010482993,..,..,..,..,-0.00445420848979383,..,..,..,..,-0.00422846933615255,..,..
Virgin Islands (U.S.),VIR,Net migration rate,(Net migration rate),..,..,0.293428571428571,..,..,..,..,0.0660896130346232,..,..,..,..,0.12325895255441,..,..,..,..,0.0210400952759031,..,..,..,..,-0.0348962705360355,..,..,..,..,-0.110563819981963,..,..,..,..,-0.0436847283184501,..,..,..,..,-0.0363243722140702,..,..,..,..,-0.0485853838355912,..,..,..,..,-0.0578462049677402,..,..,..,..,-0.0416023513970663,..,..,..,..,-0.021012790394153,..,..
West Bank and Gaza,PSE,Net migration rate,(Net migration rate),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0161791207303044,..,..,..,..,0.0258627505895028,..,..,..,..,-0.0617814489494445,..,..,..,..,-0.0296666529307803,..,..,..,..,-0.0394635876701446,..,..,..,..,-0.0118559622699535,..,..
"Yemen, Rep.",YEM,Net migration rate,(Net migration rate),..,..,-0.018269274861423,..,..,..,..,-0.0415821325911825,..,..,..,..,-0.0564883530024064,..,..,..,..,-0.0104476104573616,..,..,..,..,-0.00585370079744966,..,..,..,..,-0.00484400229683213,..,..,..,..,0.0469178421904015,..,..,..,..,-0.0062595191637683,..,..,..,..,-0.00608067007845664,..,..,..,..,-0.0030902362808155,..,..,..,..,-0.00306498812700173,..,..,..,..,-0.00538893352322977,..,..
Zambia,ZMB,Net migration rate,(Net migration rate),..,..,-0.0108346495330686,..,..,..,..,-0.00580377490242565,..,..,..,..,-0.00447810586869208,..,..,..,..,-0.00472808946604362,..,..,..,..,0.00159594909816108,..,..,..,..,-0.0101724749916484,..,..,..,..,-0.0177486500080993,..,..,..,..,0.00208385234280746,..,..,..,..,-0.0136715392640228,..,..,..,..,-0.0139966878237934,..,..,..,..,-0.00345659051175583,..,..,..,..,-0.00237336777564649,..,..
Zimbabwe,ZWE,Net migration rate,(Net migration rate),..,..,-0.00371583389883296,..,..,..,..,-0.00878713811190238,..,..,..,..,-0.00802744350413674,..,..,..,..,-0.0226853753269673,..,..,..,..,0.0124484795069664,..,..,..,..,0.00885401518158058,..,..,..,..,-0.0273598408587054,..,..,..,..,-0.0450236080225572,..,..,..,..,-0.058373772093533,..,..,..,..,-0.0418308797983538,..,..,..,..,-0.0475021560974115,..,..,..,..,-0.0410408418497346,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
